Fecha;TCC;TCV;TCPP;Compra oficial;Venta oficial;
31-may-17;6,9720;6,9648;6,9676;6,86;6,96;
1-jun-17;6,9611;6,9664;6,9631;6,86;6,96;
2-jun-17;6,9574;6,9672;6,9627;6,86;6,96;
3-jun-17;6,8917;6,9699;6,9416;6,86;6,96;
4-jun-17;6,8518;6,9694;6,9079;6,86;6,96;
5-jun-17;6,9392;6,9660;6,9538;6,86;6,96;
6-jun-17;6,9688;6,9597;6,9643;6,86;6,96;
7-jun-17;6,9653;6,9635;6,9641;6,86;6,96;
8-jun-17;6,9742;6,9628;6,9671;6,86;6,96;
9-jun-17;6,9434;6,9657;6,9564;6,86;6,96;
10-jun-17;6,8676;6,9655;6,9374;6,86;6,96;
11-jun-17;6,8517;6,9695;6,9122;6,86;6,96;
12-jun-17;6,9555;6,9611;6,9585;6,86;6,96;
13-jun-17;6,9664;6,9634;6,9649;6,86;6,96;
14-jun-17;6,9812;6,9661;6,9735;6,86;6,96;
15-jun-17;6,8554;6,9695;6,9213;6,86;6,96;
16-jun-17;6,9894;6,9654;6,9782;6,86;6,96;
17-jun-17;6,9249;6,9687;6,9457;6,86;6,96;
18-jun-17;6,8529;6,9692;6,9173;6,86;6,96;
19-jun-17;6,9788;6,9676;6,9724;6,86;6,96;
20-jun-17;7,0183;6,9680;6,9984;6,86;6,96;
21-jun-17;6,8554;6,9698;6,9326;6,86;6,96;
22-jun-17;6,9820;6,9649;6,9731;6,86;6,96;
23-jun-17;6,9792;6,9648;6,9703;6,86;6,96;
24-jun-17;6,8633;6,9700;6,9454;6,86;6,96;
25-jun-17;6,8519;6,9695;6,9242;6,86;6,96;
26-jun-17;6,9691;6,9661;6,9674;6,86;6,96;
27-jun-17;6,9557;6,9679;6,9635;6,86;6,96;
28-jun-17;6,9774;6,9660;6,9706;6,86;6,96;
29-jun-17;6,9503;6,9670;6,9617;6,86;6,96;
30-jun-17;6,9619;6,9667;6,9648;6,86;6,96;
1-jul-17;6,8641;6,9699;6,9383;6,86;6,96;
2-jul-17;6,8521;6,9691;6,9369;6,86;6,96;
3-jul-17;6,9770;6,9681;6,9726;6,86;6,96;
4-jul-17;6,9025;6,9679;6,9505;6,86;6,96;
5-jul-17;6,9376;6,9665;6,9530;6,86;6,96;
6-jul-17;6,9883;6,9658;6,9739;6,86;6,96;
7-jul-17;6,9740;6,9665;6,9693;6,86;6,96;
8-jul-17;6,8698;6,9698;6,9407;6,86;6,96;
9-jul-17;6,8535;6,9694;6,9082;6,86;6,96;
10-jul-17;6,9715;6,9668;6,9689;6,86;6,96;
11-jul-17;6,9787;6,9677;6,9727;6,86;6,96;
12-jul-17;6,9741;6,9578;6,9665;6,86;6,96;
13-jul-17;6,9691;6,9684;6,9688;6,86;6,96;
14-jul-17;6,9576;6,9670;6,9633;6,86;6,96;
15-jul-17;6,8650;6,9697;6,9416;6,86;6,96;
16-jul-17;6,8568;6,9696;6,9083;6,86;6,96;
17-jul-17;6,9421;6,9667;6,9565;6,86;6,96;
18-jul-17;6,9661;6,9658;6,9660;6,86;6,96;
19-jul-17;6,9774;6,9555;6,9636;6,86;6,96;
20-jul-17;6,9967;6,9550;6,9772;6,86;6,96;
21-jul-17;6,9792;6,9635;6,9679;6,86;6,96;
22-jul-17;6,8712;6,9319;6,9071;6,86;6,96;
23-jul-17;6,8589;6,9675;6,9097;6,86;6,96;
24-jul-17;6,9954;6,9530;6,9712;6,86;6,96;
25-jul-17;6,9587;6,9663;6,9630;6,86;6,96;
26-jul-17;6,9697;6,9638;6,9667;6,86;6,96;
27-jul-17;7,0127;6,9369;6,9693;6,86;6,96;
28-jul-17;6,9997;6,9669;6,9822;6,86;6,96;
29-jul-17;6,8994;6,9696;6,9427;6,86;6,96;
30-jul-17;6,8575;6,9695;6,9084;6,86;6,96;
31-jul-17;6,9697;6,9634;6,9662;6,86;6,96;
1-ago-17;6,9674;6,9660;6,9667;6,86;6,96;
2-ago-17;6,9828;6,9663;6,9757;6,86;6,96;
3-ago-17;6,9759;6,9654;6,9702;6,86;6,96;
4-ago-17;6,9462;6,9668;6,9610;6,86;6,96;
5-ago-17;6,8883;6,9693;6,9386;6,86;6,96;
6-ago-17;6,8575;6,9692;6,9114;6,86;6,96;
7-ago-17;6,8672;6,9683;6,9324;6,86;6,96;
8-ago-17;6,9934;6,9638;6,9806;6,86;6,96;
9-ago-17;6,9657;6,9662;6,9660;6,86;6,96;
10-ago-17;6,9733;6,9564;6,9646;6,86;6,96;
11-ago-17;6,9430;6,9662;6,9583;6,86;6,96;
12-ago-17;6,8903;6,9697;6,9413;6,86;6,96;
13-ago-17;6,8581;6,9698;6,9109;6,86;6,96;
14-ago-17;6,9873;6,9645;6,9751;6,86;6,96;
15-ago-17;6,9682;6,9659;6,9669;6,86;6,96;
16-ago-17;6,9796;6,9659;6,9718;6,86;6,96;
17-ago-17;6,9879;6,9655;6,9775;6,86;6,96;
18-ago-17;6,9568;6,9651;6,9607;6,86;6,96;
19-ago-17;6,8831;6,9696;6,9382;6,86;6,96;
20-ago-17;6,8543;6,9692;6,9145;6,86;6,96;
21-ago-17;6,9969;6,9545;6,9801;6,86;6,96;
22-ago-17;7,0098;6,9660;6,9856;6,86;6,96;
23-ago-17;6,9756;6,9617;6,9681;6,86;6,96;
24-ago-17;6,9437;6,9655;6,9565;6,86;6,96;
25-ago-17;6,9333;6,9653;6,9561;6,86;6,96;
26-ago-17;6,8866;6,9699;6,9398;6,86;6,96;
27-ago-17;6,8567;6,9693;6,9031;6,86;6,96;
28-ago-17;6,9469;6,9664;6,9619;6,86;6,96;
29-ago-17;6,9625;6,9639;6,9635;6,86;6,96;
30-ago-17;6,9956;6,9543;6,9692;6,86;6,96;
31-ago-17;6,9677;6,9636;6,9652;6,86;6,96;
1-sep-17;6,9602;6,9541;6,9570;6,86;6,96;
2-sep-17;6,9119;6,9697;6,9436;6,86;6,96;
3-sep-17;6,8628;6,9678;6,9148;6,86;6,96;
4-sep-17;6,9259;6,9671;6,9540;6,86;6,96;
5-sep-17;6,9805;6,9629;6,9722;6,86;6,96;
6-sep-17;6,9903;6,9662;6,9780;6,86;6,96;
7-sep-17;6,9754;6,9651;6,9687;6,86;6,96;
8-sep-17;6,9619;6,9460;6,9528;6,86;6,96;
9-sep-17;6,9208;6,9696;6,9458;6,86;6,96;
10-sep-17;6,8615;6,9686;6,9144;6,86;6,96;
11-sep-17;6,9654;6,9664;6,9660;6,86;6,96;
12-sep-17;6,9463;6,9634;6,9570;6,86;6,96;
13-sep-17;6,9843;6,9626;6,9732;6,86;6,96;
14-sep-17;6,9886;6,9547;6,9745;6,86;6,96;
15-sep-17;6,9737;6,9637;6,9675;6,86;6,96;
16-sep-17;6,8872;6,9477;6,9241;6,86;6,96;
17-sep-17;6,8588;6,9694;6,9146;6,86;6,96;
18-sep-17;6,9394;6,9628;6,9534;6,86;6,96;
19-sep-17;6,9964;6,9630;6,9794;6,86;6,96;
20-sep-17;7,0182;6,9616;6,9936;6,86;6,96;
21-sep-17;6,9465;6,9639;6,9589;6,86;6,96;
22-sep-17;6,9694;6,9618;6,9653;6,86;6,96;
23-sep-17;6,8826;6,9428;6,9176;6,86;6,96;
24-sep-17;6,8545;6,9693;6,9028;6,86;6,96;
25-sep-17;6,9866;6,9664;6,9761;6,86;6,96;
26-sep-17;6,9823;6,9649;6,9717;6,86;6,96;
27-sep-17;6,9527;6,9648;6,9596;6,86;6,96;
28-sep-17;6,9845;6,9581;6,9679;6,86;6,96;
29-sep-17;6,9595;6,9643;6,9625;6,86;6,96;
30-sep-17;6,8975;6,9698;6,9381;6,86;6,96;
1-oct-17;6,8662;6,9694;6,9119;6,86;6,96;
2-oct-17;6,9498;6,9670;6,9598;6,86;6,96;
3-oct-17;6,9710;6,9657;6,9687;6,86;6,96;
4-oct-17;6,9729;6,9658;6,9692;6,86;6,96;
5-oct-17;6,9747;6,9662;6,9699;6,86;6,96;
6-oct-17;6,9661;6,9665;6,9663;6,86;6,96;
7-oct-17;6,8986;6,9696;6,9414;6,86;6,96;
8-oct-17;6,8637;6,9691;6,9147;6,86;6,96;
9-oct-17;6,9353;6,9611;6,9533;6,86;6,96;
10-oct-17;6,9848;6,9652;6,9749;6,86;6,96;
11-oct-17;6,9726;6,9647;6,9676;6,86;6,96;
12-oct-17;6,9654;6,9624;6,9642;6,86;6,96;
13-oct-17;6,9647;6,9632;6,9637;6,86;6,96;
14-oct-17;6,8881;6,9695;6,9425;6,86;6,96;
15-oct-17;6,8597;6,9694;6,9177;6,86;6,96;
16-oct-17;6,9557;6,9600;6,9581;6,86;6,96;
17-oct-17;6,9767;6,9632;6,9697;6,86;6,96;
18-oct-17;6,9703;6,9645;6,9663;6,86;6,96;
19-oct-17;6,9698;6,9647;6,9676;6,86;6,96;
20-oct-17;6,9868;6,9620;6,9784;6,86;6,96;
21-oct-17;6,8988;6,9693;6,9405;6,86;6,96;
22-oct-17;6,8588;6,9697;6,9105;6,86;6,96;
23-oct-17;6,9721;6,9623;6,9677;6,86;6,96;
24-oct-17;6,9758;6,9629;6,9683;6,86;6,96;
25-oct-17;6,9605;6,9550;6,9573;6,86;6,96;
26-oct-17;6,9871;6,9626;6,9669;6,86;6,96;
27-oct-17;6,9431;6,9518;6,9491;6,86;6,96;
28-oct-17;6,9001;6,9696;6,9411;6,86;6,96;
29-oct-17;6,8629;6,9697;6,9154;6,86;6,96;
30-oct-17;6,9802;6,9632;6,9725;6,86;6,96;
31-oct-17;6,9760;6,9656;6,9701;6,86;6,96;
1-nov-17;6,9658;6,9657;6,9657;6,86;6,96;
2-nov-17;6,8742;6,9666;6,9138;6,86;6,96;
3-nov-17;6,9621;6,9640;6,9631;6,86;6,96;
4-nov-17;6,9040;6,9696;6,9445;6,86;6,96;
5-nov-17;6,8569;6,9666;6,9130;6,86;6,96;
6-nov-17;6,9753;6,9655;6,9706;6,86;6,96;
7-nov-17;6,9637;6,9658;6,9651;6,86;6,96;
8-nov-17;6,9722;6,9667;6,9694;6,86;6,96;
9-nov-17;6,9786;6,9669;6,9724;6,86;6,96;
10-nov-17;6,9852;6,9642;6,9723;6,86;6,96;
11-nov-17;6,8932;6,9698;6,9362;6,86;6,96;
12-nov-17;6,8913;6,9688;6,9237;6,86;6,96;
13-nov-17;6,9699;6,9650;6,9674;6,86;6,96;
14-nov-17;6,9673;6,9668;6,9671;6,86;6,96;
15-nov-17;6,9402;6,9563;6,9509;6,86;6,96;
16-nov-17;6,9782;6,9636;6,9705;6,86;6,96;
17-nov-17;6,9642;6,9606;6,9621;6,86;6,96;
18-nov-17;6,8878;6,9697;6,9425;6,86;6,96;
19-nov-17;6,8705;6,9699;6,9142;6,86;6,96;
20-nov-17;6,9761;6,9656;6,9707;6,86;6,96;
21-nov-17;6,9857;6,9660;6,9734;6,86;6,96;
22-nov-17;6,9910;6,9679;6,9814;6,86;6,96;
23-nov-17;6,9428;6,9645;6,9607;6,86;6,96;
24-nov-17;6,9792;6,9634;6,9703;6,86;6,96;
25-nov-17;6,9053;6,9688;6,9421;6,86;6,96;
26-nov-17;6,8593;6,9696;6,9075;6,86;6,96;
27-nov-17;6,9955;6,9646;6,9770;6,86;6,96;
28-nov-17;6,9787;6,9645;6,9688;6,86;6,96;
29-nov-17;6,9375;6,9666;6,9537;6,86;6,96;
30-nov-17;7,0038;6,9651;6,9796;6,86;6,96;
1-dic-17;6,9507;6,9496;6,9501;6,86;6,96;
2-dic-17;6,9124;6,9698;6,9464;6,86;6,96;
3-dic-17;6,8762;6,9689;6,9222;6,86;6,96;
4-dic-17;6,9756;6,9651;6,9699;6,86;6,96;
5-dic-17;6,9681;6,9666;6,9671;6,86;6,96;
6-dic-17;6,9642;6,9649;6,9646;6,86;6,96;
7-dic-17;6,9753;6,9664;6,9699;6,86;6,96;
8-dic-17;6,9739;6,9634;6,9699;6,86;6,96;
9-dic-17;6,8845;6,9413;6,9203;6,86;6,96;
10-dic-17;6,8604;6,9696;6,9318;6,86;6,96;
11-dic-17;6,9497;6,9643;6,9588;6,86;6,96;
12-dic-17;6,9552;6,9663;6,9630;6,86;6,96;
13-dic-17;7,0147;6,9593;6,9905;6,86;6,96;
14-dic-17;6,9663;6,9668;6,9666;6,86;6,96;
15-dic-17;7,0077;6,9646;6,9836;6,86;6,96;
16-dic-17;6,8987;6,9698;6,9449;6,86;6,96;
17-dic-17;6,8564;6,9699;6,9513;6,86;6,96;
18-dic-17;6,9678;6,9669;6,9673;6,86;6,96;
19-dic-17;6,9635;6,9648;6,9644;6,86;6,96;
20-dic-17;6,9653;6,9626;6,9636;6,86;6,96;
21-dic-17;6,9774;6,9639;6,9695;6,86;6,96;
22-dic-17;6,9486;6,9645;6,9580;6,86;6,96;
23-dic-17;6,8988;6,9696;6,9423;6,86;6,96;
24-dic-17;6,8565;6,9683;6,8962;6,86;6,96;
25-dic-17;6,8514;6,9691;6,8997;6,86;6,96;
26-dic-17;6,9969;6,9618;6,9744;6,86;6,96;
27-dic-17;6,9761;6,9653;6,9699;6,86;6,96;
28-dic-17;6,9803;6,9548;6,9624;6,86;6,96;
29-dic-17;6,9562;6,9615;6,9597;6,86;6,96;
30-dic-17;6,8939;6,9693;6,9452;6,86;6,96;
31-dic-17;6,8559;6,9690;6,9310;6,86;6,96;
1-ene-18;6,8500;6,9683;6,9107;6,86;6,96;
2-ene-18;6,9875;6,9648;6,9743;6,86;6,96;
3-ene-18;6,9774;6,9658;6,9701;6,86;6,96;
4-ene-18;6,9798;6,9661;6,9723;6,86;6,96;
5-ene-18;6,9813;6,9461;6,9579;6,86;6,96;
6-ene-18;6,9034;6,9697;6,9494;6,86;6,96;
7-ene-18;6,8613;6,9696;6,9209;6,86;6,96;
8-ene-18;6,9693;6,9662;6,9679;6,86;6,96;
9-ene-18;6,9746;6,9668;6,9694;6,86;6,96;
10-ene-18;6,9652;6,9664;6,9660;6,86;6,96;
11-ene-18;7,0247;6,9650;6,9997;6,86;6,96;
12-ene-18;6,9798;6,9660;6,9710;6,86;6,96;
13-ene-18;6,9060;6,9696;6,9460;6,86;6,96;
14-ene-18;6,8587;6,9688;6,9099;6,86;6,96;
15-ene-18;6,9069;6,9626;6,9468;6,86;6,96;
16-ene-18;6,9736;6,9604;6,9676;6,86;6,96;
17-ene-18;6,9657;6,9615;6,9632;6,86;6,96;
18-ene-18;6,9670;6,9613;6,9632;6,86;6,96;
19-ene-18;6,9723;6,9571;6,9634;6,86;6,96;
20-ene-18;6,8857;6,9508;6,9292;6,86;6,96;
21-ene-18;6,8557;6,9688;6,9110;6,86;6,96;
22-ene-18;6,8630;6,9690;6,9228;6,86;6,96;
23-ene-18;6,9639;6,9599;6,9613;6,86;6,96;
24-ene-18;6,9728;6,9661;6,9687;6,86;6,96;
25-ene-18;6,9779;6,9645;6,9696;6,86;6,96;
26-ene-18;6,9705;6,9658;6,9677;6,86;6,96;
27-ene-18;6,8883;6,9685;6,9428;6,86;6,96;
28-ene-18;6,8627;6,9693;6,9208;6,86;6,96;
29-ene-18;6,9742;6,9655;6,9691;6,86;6,96;
30-ene-18;6,9843;6,9594;6,9657;6,86;6,96;
31-ene-18;6,9569;6,9634;6,9609;6,86;6,96;
1-feb-18;6,9540;6,9675;6,9623;6,86;6,96;
2-feb-18;6,9719;6,9658;6,9685;6,86;6,96;
3-feb-18;6,9106;6,9697;6,9454;6,86;6,96;
4-feb-18;6,8653;6,9688;6,9164;6,86;6,96;
5-feb-18;6,9799;6,9657;6,9713;6,86;6,96;
6-feb-18;6,9653;6,9667;6,9662;6,86;6,96;
7-feb-18;6,9649;6,9660;6,9653;6,86;6,96;
8-feb-18;6,9674;6,9621;6,9645;6,86;6,96;
9-feb-18;6,9692;6,9581;6,9623;6,86;6,96;
10-feb-18;6,8784;6,9379;6,9082;6,86;6,96;
11-feb-18;6,8589;6,9699;6,9061;6,86;6,96;
12-feb-18;6,8592;6,9664;6,9168;6,86;6,96;
13-feb-18;6,8631;6,9684;6,9148;6,86;6,96;
14-feb-18;6,9787;6,9660;6,9726;6,86;6,96;
15-feb-18;6,9696;6,9508;6,9596;6,86;6,96;
16-feb-18;6,9688;6,9627;6,9648;6,86;6,96;
17-feb-18;6,8949;6,9696;6,9411;6,86;6,96;
18-feb-18;6,8600;6,9690;6,9147;6,86;6,96;
19-feb-18;6,9092;6,9674;6,9505;6,86;6,96;
20-feb-18;6,9789;6,9504;6,9666;6,86;6,96;
21-feb-18;6,9947;6,9661;6,9841;6,86;6,96;
22-feb-18;6,9671;6,9620;6,9639;6,86;6,96;
23-feb-18;7,0009;6,9663;6,9866;6,86;6,96;
24-feb-18;6,8812;6,9697;6,9397;6,86;6,96;
25-feb-18;6,8564;6,9692;6,9103;6,86;6,96;
26-feb-18;6,9793;6,9648;6,9710;6,86;6,96;
27-feb-18;6,9691;6,9556;6,9602;6,86;6,96;
28-feb-18;6,9430;6,9645;6,9571;6,86;6,96;
1-mar-18;6,9675;6,9677;6,9676;6,86;6,96;
2-mar-18;6,9662;6,9648;6,9653;6,86;6,96;
3-mar-18;6,9032;6,9699;6,9441;6,86;6,96;
4-mar-18;6,8593;6,9693;6,9095;6,86;6,96;
5-mar-18;6,9737;6,9653;6,9685;6,86;6,96;
6-mar-18;6,9601;6,9659;6,9642;6,86;6,96;
7-mar-18;6,9776;6,9617;6,9682;6,86;6,96;
8-mar-18;6,9281;6,9453;6,9379;6,86;6,96;
9-mar-18;6,9511;6,9627;6,9576;6,86;6,96;
10-mar-18;6,9200;6,9695;6,9464;6,86;6,96;
11-mar-18;6,8599;6,9687;6,9215;6,86;6,96;
12-mar-18;6,9545;6,9679;6,9619;6,86;6,96;
13-mar-18;6,9686;6,9586;6,9627;6,86;6,96;
14-mar-18;6,9663;6,9663;6,9663;6,86;6,96;
15-mar-18;6,9758;6,9498;6,9636;6,86;6,96;
16-mar-18;7,0074;6,9667;6,9928;6,86;6,96;
17-mar-18;6,9014;6,9698;6,9412;6,86;6,96;
18-mar-18;6,8622;6,9689;6,9207;6,86;6,96;
19-mar-18;6,9381;6,9594;6,9485;6,86;6,96;
20-mar-18;6,9856;6,9667;6,9754;6,86;6,96;
21-mar-18;7,0029;6,9667;6,9851;6,86;6,96;
22-mar-18;6,9643;6,9669;6,9657;6,86;6,96;
23-mar-18;6,9790;6,9664;6,9733;6,86;6,96;
24-mar-18;6,8904;6,9697;6,9442;6,86;6,96;
25-mar-18;6,8577;6,9676;6,9103;6,86;6,96;
26-mar-18;6,9819;6,9646;6,9712;6,86;6,96;
27-mar-18;6,9497;6,9564;6,9541;6,86;6,96;
28-mar-18;6,9773;6,9628;6,9699;6,86;6,96;
29-mar-18;6,9472;6,9640;6,9592;6,86;6,96;
30-mar-18;6,8612;6,9698;6,8963;6,86;6,96;
31-mar-18;6,9153;6,9686;6,9414;6,86;6,96;
1-abr-18;6,8625;6,9692;6,9208;6,86;6,96;
2-abr-18;6,9830;6,9690;6,9732;6,86;6,96;
3-abr-18;6,9478;6,9623;6,9568;6,86;6,96;
4-abr-18;6,9812;6,9642;6,9738;6,86;6,96;
5-abr-18;6,9717;6,9575;6,9648;6,86;6,96;
6-abr-18;6,9758;6,9655;6,9695;6,86;6,96;
7-abr-18;6,8971;6,9696;6,9404;6,86;6,96;
8-abr-18;6,8583;6,9696;6,9039;6,86;6,96;
9-abr-18;6,9494;6,9646;6,9577;6,86;6,96;
10-abr-18;6,9799;6,9660;6,9722;6,86;6,96;
11-abr-18;6,9739;6,9649;6,9690;6,86;6,96;
12-abr-18;6,9749;6,9478;6,9620;6,86;6,96;
13-abr-18;6,9737;6,9663;6,9696;6,86;6,96;
14-abr-18;6,8943;6,9697;6,9408;6,86;6,96;
15-abr-18;6,8593;6,9690;6,9201;6,86;6,96;
16-abr-18;6,9526;6,9608;6,9574;6,86;6,96;
17-abr-18;6,9566;6,9632;6,9607;6,86;6,96;
18-abr-18;6,9670;6,9568;6,9616;6,86;6,96;
19-abr-18;6,9827;6,9613;6,9735;6,86;6,96;
20-abr-18;6,9403;6,9652;6,9532;6,86;6,96;
21-abr-18;6,9006;6,9468;6,9292;6,86;6,96;
22-abr-18;6,8556;6,9690;6,9146;6,86;6,96;
23-abr-18;6,9832;6,9629;6,9711;6,86;6,96;
24-abr-18;6,9882;6,9643;6,9752;6,86;6,96;
25-abr-18;6,9643;6,9601;6,9615;6,86;6,96;
26-abr-18;6,9852;6,9654;6,9758;6,86;6,96;
27-abr-18;6,9452;6,9662;6,9571;6,86;6,96;
28-abr-18;6,8942;6,9695;6,9393;6,86;6,96;
29-abr-18;6,8560;6,9698;6,9183;6,86;6,96;
30-abr-18;6,9563;6,9617;6,9594;6,86;6,96;
1-may-18;6,8665;6,9683;6,9157;6,86;6,96;
2-may-18;6,9693;6,9677;6,9685;6,86;6,96;
3-may-18;6,9794;6,9668;6,9723;6,86;6,96;
4-may-18;6,9664;6,9665;6,9665;6,86;6,96;
5-may-18;6,8993;6,9698;6,9405;6,86;6,96;
6-may-18;6,8607;6,9657;6,9155;6,86;6,96;
7-may-18;6,9573;6,9656;6,9614;6,86;6,96;
8-may-18;6,9658;6,9452;6,9520;6,86;6,96;
9-may-18;6,9618;6,9581;6,9602;6,86;6,96;
10-may-18;6,9672;6,9663;6,9667;6,86;6,96;
11-may-18;6,9576;6,9610;6,9595;6,86;6,96;
12-may-18;6,8986;6,9697;6,9400;6,86;6,96;
13-may-18;6,8603;6,9696;6,9154;6,86;6,96;
14-may-18;6,9674;6,9625;6,9653;6,86;6,96;
15-may-18;6,9662;6,9616;6,9638;6,86;6,96;
16-may-18;6,9757;6,9651;6,9692;6,86;6,96;
17-may-18;6,9616;6,9602;6,9609;6,86;6,96;
18-may-18;7,0044;6,9654;6,9829;6,86;6,96;
19-may-18;6,8933;6,9694;6,9348;6,86;6,96;
20-may-18;6,8568;6,9695;6,9097;6,86;6,96;
21-may-18;6,9746;6,9639;6,9683;6,86;6,96;
22-may-18;6,9732;6,9662;6,9696;6,86;6,96;
23-may-18;6,9654;6,9666;6,9660;6,86;6,96;
24-may-18;6,9730;6,9513;6,9619;6,86;6,96;
25-may-18;6,9606;6,9564;6,9584;6,86;6,96;
26-may-18;6,8926;6,9692;6,9344;6,86;6,96;
27-may-18;6,8550;6,9697;6,9041;6,86;6,96;
28-may-18;6,9167;6,9641;6,9542;6,86;6,96;
29-may-18;6,9912;6,9647;6,9784;6,86;6,96;
30-may-18;6,9471;6,9655;6,9595;6,86;6,96;
31-may-18;6,8760;6,9665;6,9124;6,86;6,96;
1-jun-18;6,9980;6,9651;6,9844;6,86;6,96;
2-jun-18;6,8997;6,9693;6,9448;6,86;6,96;
3-jun-18;6,8563;6,9690;6,9224;6,86;6,96;
4-jun-18;6,9761;6,9667;6,9710;6,86;6,96;
5-jun-18;6,9632;6,9649;6,9642;6,86;6,96;
6-jun-18;6,9620;6,9594;6,9606;6,86;6,96;
7-jun-18;6,9692;6,9646;6,9667;6,86;6,96;
8-jun-18;6,9573;6,9671;6,9629;6,86;6,96;
9-jun-18;6,8971;6,9695;6,9462;6,86;6,96;
10-jun-18;6,8618;6,9683;6,9211;6,86;6,96;
11-jun-18;6,9685;6,9635;6,9654;6,86;6,96;
12-jun-18;6,9474;6,9646;6,9561;6,86;6,96;
13-jun-18;7,0001;6,9600;6,9822;6,86;6,96;
14-jun-18;6,9692;6,9576;6,9620;6,86;6,96;
15-jun-18;6,9628;6,9616;6,9621;6,86;6,96;
16-jun-18;6,8947;6,9676;6,9488;6,86;6,96;
17-jun-18;6,8557;6,9697;6,9322;6,86;6,96;
18-jun-18;6,9771;6,9600;6,9659;6,86;6,96;
19-jun-18;6,9718;6,9607;6,9655;6,86;6,96;
20-jun-18;6,9787;6,9638;6,9688;6,86;6,96;
21-jun-18;6,8603;6,9698;6,9315;6,86;6,96;
22-jun-18;6,9918;6,9599;6,9745;6,86;6,96;
23-jun-18;6,8949;6,9438;6,9244;6,86;6,96;
24-jun-18;6,8530;6,9693;6,9160;6,86;6,96;
25-jun-18;6,9765;6,9660;6,9713;6,86;6,96;
26-jun-18;6,9819;6,9631;6,9707;6,86;6,96;
27-jun-18;6,9783;6,9654;6,9693;6,86;6,96;
28-jun-18;6,9927;6,9646;6,9770;6,86;6,96;
29-jun-18;6,8937;6,9676;6,9389;6,86;6,96;
30-jun-18;6,8919;6,9692;6,9401;6,86;6,96;
1-jul-18;6,8649;6,9693;6,9242;6,86;6,96;
2-jul-18;6,9247;6,9670;6,9510;6,86;6,96;
3-jul-18;6,9647;6,9471;6,9548;6,86;6,96;
4-jul-18;6,9263;6,9681;6,9545;6,86;6,96;
5-jul-18;6,9735;6,9667;6,9698;6,86;6,96;
6-jul-18;6,9826;6,9665;6,9730;6,86;6,96;
7-jul-18;6,8950;6,9690;6,9436;6,86;6,96;
8-jul-18;6,8580;6,9694;6,9186;6,86;6,96;
9-jul-18;6,9846;6,9676;6,9753;6,86;6,96;
10-jul-18;6,9700;6,9611;6,9650;6,86;6,96;
11-jul-18;6,9766;6,9671;6,9723;6,86;6,96;
12-jul-18;6,9707;6,9646;6,9674;6,86;6,96;
13-jul-18;6,9862;6,9662;6,9753;6,86;6,96;
14-jul-18;6,8975;6,9699;6,9428;6,86;6,96;
15-jul-18;6,8588;6,9694;6,9217;6,86;6,96;
16-jul-18;6,9701;6,9538;6,9638;6,86;6,96;
17-jul-18;6,9717;6,9544;6,9626;6,86;6,96;
18-jul-18;7,0143;6,9660;6,9946;6,86;6,96;
19-jul-18;6,9696;6,9599;6,9644;6,86;6,96;
20-jul-18;6,9707;6,9622;6,9665;6,86;6,96;
21-jul-18;6,8937;6,9693;6,9451;6,86;6,96;
22-jul-18;6,8560;6,9666;6,9084;6,86;6,96;
23-jul-18;6,9991;6,9662;6,9842;6,86;6,96;
24-jul-18;6,9981;6,9633;6,9781;6,86;6,96;
25-jul-18;6,9755;6,9663;6,9703;6,86;6,96;
26-jul-18;6,9920;6,9629;6,9753;6,86;6,96;
27-jul-18;6,9673;6,9681;6,9680;6,86;6,96;
28-jul-18;6,8921;6,9675;6,9427;6,86;6,96;
29-jul-18;6,8603;6,9676;6,9122;6,86;6,96;
30-jul-18;6,9806;6,9654;6,9712;6,86;6,96;
31-jul-18;6,9701;6,9637;6,9665;6,86;6,96;
1-ago-18;6,9526;6,9663;6,9594;6,86;6,96;
2-ago-18;6,9801;6,9668;6,9743;6,86;6,96;
3-ago-18;6,9753;6,9678;6,9710;6,86;6,96;
4-ago-18;6,9018;6,9694;6,9431;6,86;6,96;
5-ago-18;6,8602;6,9690;6,9237;6,86;6,96;
6-ago-18;6,8554;6,9681;6,8767;6,86;6,96;
7-ago-18;6,9775;6,9660;6,9730;6,86;6,96;
8-ago-18;7,0279;6,9655;7,0047;6,86;6,96;
9-ago-18;6,9862;6,9514;6,9669;6,86;6,96;
10-ago-18;6,9514;6,9648;6,9604;6,86;6,96;
11-ago-18;6,8929;6,9690;6,9425;6,86;6,96;
12-ago-18;6,8617;6,9687;6,9263;6,86;6,96;
13-ago-18;6,9685;6,9657;6,9671;6,86;6,96;
14-ago-18;6,9808;6,9656;6,9725;6,86;6,96;
15-ago-18;6,9616;6,9620;6,9618;6,86;6,96;
16-ago-18;6,9608;6,9571;6,9588;6,86;6,96;
17-ago-18;6,9732;6,9651;6,9685;6,86;6,96;
18-ago-18;6,8833;6,9687;6,9393;6,86;6,96;
19-ago-18;6,8556;6,9690;6,9184;6,86;6,96;
20-ago-18;6,9770;6,9650;6,9691;6,86;6,96;
21-ago-18;6,9772;6,9641;6,9711;6,86;6,96;
22-ago-18;6,9713;6,9635;6,9670;6,86;6,96;
23-ago-18;6,9805;6,9669;6,9711;6,86;6,96;
24-ago-18;6,9754;6,9627;6,9662;6,86;6,96;
